Opening Id;Type;Peculiar Type;House Id;Bigger Area Room;Passing Standing Bigger Room;Bigger Area Room Type;Bigger Area Room m2;Smaller Area Room;Passing Standing Smaller Room;Smaller Area Room Type;Smaller Area Room m2;Width (cm);Height (cm);Length (cm);Level of Preservation;Id Threshold Sill;Id Lintel;Floor;Distance from Ground (cm);Frame Trace;Lintel Type;House Id:1;House Type;Date;Period;Town;Data Method;Total Square Meter (m2);Id Lintel:1;Lintel Length (cm);Lintel Width (cm);Lintel Thickness (cm);Lintel Material;Lintel Doorstop Width (cm);Lintel Tenon Hole Number;Lintel Hinge Hole Number;Lintel Bolt Hole Number;Id Threshold Sill:1;Threshold Sill Length (cm);Threshold Sill Width (cm);Threshold Sill Thickness (cm);Threshold Sill Material;Threshold Sill Type;Threshold Sill Doorstop Width (cm);Threshold Sill Tenon Hole Number;Threshold Sill Hinge Hole Number;Threshold Sill Bolt Hole Number;Threshold Sill Shutter Erosion;Threshold Sill Folding Door Channel;Outside_Inside
253;WINDOW;NO;CASA DI BACCO FANCIULLO 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;113;146;80;4;;;G;238;NO;C;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
254;WINDOW;NO;CASA DI BACCO FANCIULLO 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;113;146;80;4;;;G;238;NO;C;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
255;WINDOW;NO;CASA DI BACCO FANCIULLO 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;165;146;80;4;;;G;238;NO;C;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
256;WINDOW;NO;CASA DI BACCO FANCIULLO 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;1643;190;;65;3;;;G;471;NO;C;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
257;WINDOW;NO;CASA DI BACCO FANCIULLO 1;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;4775;105;70;67;4;;;G;256;NO;C;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
258;WINDOW;NO;CASA DI BACCO FANCIULLO 1;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;4775;137;;67;3;;;1;76;NO;C;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
259;WINDOW;NO;CASA DI BACCO FANCIULLO 1;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;4775;137;;67;3;;;1;76;NO;C;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
260;DOORWAY;NO;CASA DI BACCO FANCIULLO 1;MEDIANUM;PASSING;PUBLIC ROOM;4775;CUBICULUM;STANDING;PRIVATE ROOM;2022;126;;65;3;;;1;;NO;n.a.;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;INSIDE
261;DOORWAY;NO;CASA DI BACCO FANCIULLO 1;CUBICULUM;STANDING;PRIVATE ROOM;2022;CUBICULUM;STANDING;PRIVATE ROOM;1229;116;;65;3;;;1;;NO;n.a.;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;INSIDE
262;WINDOW;NO;CASA DI BACCO FANCIULLO 1;STREET;PASSING;OPEN SPACES;;CUBICULUM;STANDING;PRIVATE ROOM;1229;84;;65;3;;;1;;NO;n.a.;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
263;DOORWAY;NO;CASA DI BACCO FANCIULLO 1;SERVICE ROOM;STANDING;SERVICE ROOM;2061;CORRIDOR;PASSING;PUBLIC ROOM;98;100;;65;3;;;1;;NO;n.a.;CASA DI BACCO FANCIULLO 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;432;;;;;;;;;;;;;;;;;;;;;;INSIDE
264;DOORWAY;NO;CASA DI BACCO FANCIULLO 3;STREET;PASSING;OPEN SPACES;;SERVICE ROOM;STANDING;SERVICE ROOM;2061;125;;62;3;;;G;213;NO;n.a.;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
265;WINDOW;NO;CASA DI BACCO FANCIULLO 3;STREET;PASSING;OPEN SPACES;;SERVICE ROOM;STANDING;SERVICE ROOM;2061;119;106;62;4;;;G;213;NO;E;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
266;DOORWAY;NO;CASA DI BACCO FANCIULLO 3;SERVICE ROOM;STANDING;SERVICE ROOM;2061;CORRIDOR;PASSING;PUBLIC ROOM;98;105;205;74;4;;;G;;NO;n.a.;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;INSIDE
267;DOORWAY;NO;CASA DI BACCO FANCIULLO 3;SERVICE ROOM;STANDING;SERVICE ROOM;2061;CORRIDOR;PASSING;PUBLIC ROOM;98;100;;65;3;;;1;;NO;n.a.;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;INSIDE
268;WINDOW;NO;CASA DI BACCO FANCIULLO 3;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;4775;105;70;67;4;;;G;256;NO;C;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
269;WINDOW;NO;CASA DI BACCO FANCIULLO 3;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;4775;137;;67;3;;;1;76;NO;C;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
270;WINDOW;NO;CASA DI BACCO FANCIULLO 3;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;4775;137;;67;3;;;1;76;NO;C;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
271;DOORWAY;NO;CASA DI BACCO FANCIULLO 3;MEDIANUM;PASSING;PUBLIC ROOM;4775;CUBICULUM;STANDING;PRIVATE ROOM;2022;126;;65;3;;;1;;NO;n.a.;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;INSIDE
272;DOORWAY;NO;CASA DI BACCO FANCIULLO 3;CUBICULUM;STANDING;PRIVATE ROOM;2022;CUBICULUM;STANDING;PRIVATE ROOM;1229;116;;65;3;;;1;;NO;n.a.;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;INSIDE
273;WINDOW;NO;CASA DI BACCO FANCIULLO 3;STREET;PASSING;OPEN SPACES;;CUBICULUM;STANDING;PRIVATE ROOM;1229;84;;65;3;;;1;;NO;n.a.;CASA DI BACCO FANCIULLO 3;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;182;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
274;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;STREET;PASSING;OPEN SPACES;;CORRIDOR;PASSING;PUBLIC ROOM;98;180;305;69;4;;;G;;NO;E;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
275;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;CORRIDOR;PASSING;PUBLIC ROOM;98;96;205;72;4;;;G;;NO;n.a.;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;INSIDE
276;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;CORRIDOR;PASSING;PUBLIC ROOM;98;175;247;72;4;;;G;;NO;n.a.;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;INSIDE
277;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;142;168;80;4;;;G;;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
278;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;154;168;80;4;;;G;;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
279;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;165;168;80;4;;;G;;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
280;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;113;146;80;4;;;G;238;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
281;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;113;146;80;4;;;G;238;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
282;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;331;165;146;80;4;;;G;238;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
283;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;4775;88;208;67;4;T0240;;G;;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;T0240;67;88;;LIMESTONE;D;20;0;0;0;NO;NO;OUTSIDE
284;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;4775;227;200;67;4;;;G;134;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
285;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;MEDIANUM;PASSING;PUBLIC ROOM;4775;CUBICULUM;STANDING;PRIVATE ROOM;902;104;206;63;4;;;G;;NO;n.a.;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;INSIDE
286;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;4775;212;200;67;4;;;G;134;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
287;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;MEDIANUM;PASSING;PUBLIC ROOM;4775;CUBICULUM;STANDING;PRIVATE ROOM;1006;177;239;64;4;;;G;;NO;n.a.;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;INSIDE
288;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;MEDIANUM;PASSING;PUBLIC ROOM;4775;RECEPTION ROOM;STANDING;PUBLIC ROOM;1643;146;217;73;4;;;G;;NO;n.a.;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;INSIDE
289;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;CUBICULUM;STANDING;PRIVATE ROOM;1006;CUBICULUM;STANDING;PRIVATE ROOM;902;90;;53;3;;;G;;NO;n.a.;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;INSIDE
290;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;1643;190;200;65;4;;;G;134;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
291;WINDOW;NO;CASA DI BACCO FANCIULLO 2;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;1643;190;;65;3;;;G;471;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
292;WINDOW;NO;CASA DI BACCO FANCIULLO 2;CUBICULUM;STANDING;PRIVATE ROOM;1973;RECEPTION ROOM;STANDING;PUBLIC ROOM;1643;179;200;52;4;;;G;84;NO;E;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;INSIDE
293;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;CUBICULUM;STANDING;PRIVATE ROOM;1973;RECEPTION ROOM;STANDING;PUBLIC ROOM;1643;85;209;52;4;;;G;;NO;n.a.;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;INSIDE
294;WINDOW;NO;CASA DI BACCO FANCIULLO 2;STREET;PASSING;OPEN SPACES;;CUBICULUM;STANDING;PRIVATE ROOM;788;126;135;72;4;;;G;216;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
295;DOORWAY;NO;CASA DI BACCO FANCIULLO 2;CUBICULUM;STANDING;PRIVATE ROOM;788;ANTICHAMBER;STANDING;PUBLIC ROOM;232;102;217;65;4;;;G;;NO;n.a.;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;INSIDE
296;WINDOW;NO;CASA DI BACCO FANCIULLO 2;STREET;PASSING;OPEN SPACES;;ANTICHAMBER;STANDING;PUBLIC ROOM;232;96;117;72;4;;;G;218;NO;C;CASA DI BACCO FANCIULLO 2;MEDIANUM APARTMENT;II-III AD;MIDDLE EMPIRE;OSTIA;BOTH;250;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
297;DOORWAY;NO;CASA DEI DIPINTI 1;CUBICULUM;STANDING;PRIVATE ROOM;20;CUBICULUM;STANDING;PRIVATE ROOM;1782;88;;64;3;;;G;;NO;n.a.;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
298;DOORWAY;NO;CASA DEI DIPINTI 1;CUBICULUM;STANDING;PRIVATE ROOM;20;RECEPTION ROOM;STANDING;PUBLIC ROOM;1606;87;216;42;4;;;G;;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
299;WINDOW;NO;CASA DEI DIPINTI 1;CUBICULUM;STANDING;PRIVATE ROOM;20;RECEPTION ROOM;STANDING;PUBLIC ROOM;1606;191;198;37;4;;;G;95;NO;E;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
300;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;1606;191;218;54;4;;;G;122;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
301;DOORWAY;NO;CASA DEI DIPINTI 1;MEDIANUM;PASSING;PUBLIC ROOM;2829;RECEPTION ROOM;STANDING;PUBLIC ROOM;1606;148;239;56;4;;;G;;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
302;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;2829;117;175;56;4;;;G;132;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
303;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;2829;165;176;58;4;;;G;134;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
304;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;2829;74;47;52;4;;;G;264;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
305;DOORWAY;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;MEDIANUM;PASSING;PUBLIC ROOM;2829;87;194;52;4;;;G;26;NO;D;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
306;DOORWAY;NO;CASA DEI DIPINTI 1;MEDIANUM;PASSING;PUBLIC ROOM;2829;CUBICULUM;STANDING;PRIVATE ROOM;1782;180;252;59;4;;;G;;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
307;DOORWAY;NO;CASA DEI DIPINTI 1;MEDIANUM;PASSING;PUBLIC ROOM;2829;CUBICULUM;STANDING;PRIVATE ROOM;1037;103;225;56;4;;;G;;NO;E;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
308;DOORWAY;NO;CASA DEI DIPINTI 1;RECEPTION ROOM;STANDING;PUBLIC ROOM;3341;MEDIANUM;PASSING;PUBLIC ROOM;2829;180;241;59;4;;;G;;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
309;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;3341;118;174;56;4;;;G;132;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
310;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;3341;145;176;59;4;;;G;135;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
311;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;3341;120;176;59;4;;;G;132;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
312;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;3341;120;129;59;4;;;G;386;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
313;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;3341;145;153;59;4;;;G;386;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
314;WINDOW;NO;CASA DEI DIPINTI 1;GARDEN;STANDING;OPEN SPACES;3369;RECEPTION ROOM;STANDING;PUBLIC ROOM;3341;118;134;59;4;;;G;386;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
315;DOORWAY;NO;CASA DEI DIPINTI 1;RECEPTION ROOM;STANDING;PUBLIC ROOM;3341;CORRIDOR;PASSING;PUBLIC ROOM;907;87;220;58;4;;;G;;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
316;DOORWAY;NO;CASA DEI DIPINTI 1;SERVICE ROOM;STANDING;SERVICE ROOM;1823;CORRIDOR;PASSING;PUBLIC ROOM;907;130;220;58;4;;;G;;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
317;DOORWAY;NO;CASA DEI DIPINTI 1;SERVICE ROOM;STANDING;SERVICE ROOM;1823;CORRIDOR;PASSING;PUBLIC ROOM;907;99;220;58;4;;;G;;NO;C;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;INSIDE
318;WINDOW;NO;CASA DEI DIPINTI 1;STREET;PASSING;OPEN SPACES;;SERVICE ROOM;STANDING;SERVICE ROOM;1823;112;;59;3;;;G;222;NO;n.a.;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
319;WINDOW;NO;CASA DEI DIPINTI 1;STREET;PASSING;OPEN SPACES;;SERVICE ROOM;STANDING;SERVICE ROOM;1823;112;125;59;4;;;G;222;NO;E;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
320;DOORWAY;NO;CASA DEI DIPINTI 1;STREET;PASSING;OPEN SPACES;;CORRIDOR;PASSING;PUBLIC ROOM;907;143;;59;3;;;G;;NO;n.a.;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
321;WINDOW;NO;CASA DEI DIPINTI 1;STREET;PASSING;OPEN SPACES;;CUBICULUM;STANDING;PRIVATE ROOM;1037;98;;59;3;;;G;;NO;n.a.;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
322;WINDOW;NO;CASA DEI DIPINTI 1;STREET;PASSING;OPEN SPACES;;CUBICULUM;STANDING;PRIVATE ROOM;1782;116;;59;3;;;G;;NO;n.a.;CASA DEI DIPINTI 1;MEDIANUM APARTMENT;II AD;MIDDLE EMPIRE;OSTIA;BOTH;439;;;;;;;;;;;;;;;;;;;;;;OUTSIDE
