Opening Id,Type,Peculiar Type,House Id,Bigger Area Room,Outside Inside Facing,Passing Standing Bigger Room,Bigger Area Room Type,Bigger Area Room m2,Smaller Area Room,Passing Standing Smaller Room,Smaller Area Room Type,Smaller Area Room m2,Width (cm),Height (cm),Length (cm),Level of Preservation,Id Threshold Sill,Id Lintel,Floor,Distance from Ground (cm),Frame Trace,Lintel Type,House Id:1,House Type,Date,Period,Town,Data Method,Total Square Meter (m2),Id Lintel:1,Lintel Length (cm),Lintel Width (cm),Lintel Thickness (cm),Lintel Material,Lintel Doorstop Width (cm),Lintel Tenon Hole Number,Lintel Hinge Hole Number,Lintel Bolt Hole Number,Id Threshold Sill:1,Threshold Sill Length (cm),Threshold Sill Width (cm),Threshold Sill Thickness (cm),Threshold Sill Material,Threshold Sill Type,Threshold Sill Doorstop Width (cm),Threshold Sill Tenon Hole Number,Threshold Sill Hinge Hole Number,Threshold Sill Bolt Hole Number,Threshold Sill Shutter Erosion,Threshold Sill Folding Door Channel
498,WINDOW,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,CORRIDOR,PASSING,PUBLIC ROOM,31.29,60,90,63,4,,,G,237,NO,n.a.,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
499,DOORWAY,NO,CASEGGIATO DI  DIANA  2,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,31.29,CUBICULUM,STANDING,PRIVATE ROOM,22.77,102,192,60,4,,,G,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
500,DOORWAY,NO,CASEGGIATO DI  DIANA  2,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,46.24,CUBICULUM,STANDING,PRIVATE ROOM,22.77,118,165,59,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
502,WINDOW,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,22.77,66,43,62,4,,,G,244,NO,n.a.,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
504,DOORWAY,NO,CASEGGIATO DI  DIANA  2,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,23.48,CUBICULUM,STANDING,PRIVATE ROOM,22.77,107,171,60,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
505,DOORWAY,NO,CASEGGIATO DI  DIANA  2,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,46.24,CORRIDOR,PASSING,PUBLIC ROOM,31.29,128,322,61,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
506,DOORWAY,NO,CASEGGIATO DI  DIANA  2,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,58.21,TRICLINIUM,STANDING,PUBLIC ROOM,46.24,103,218,58,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
507,DOORWAY,NO,CASEGGIATO DI  DIANA  2,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,58.21,TRICLINIUM,STANDING,PUBLIC ROOM,46.24,107,218,58,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
508,DOORWAY,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,TABERNA,STANDING,PUBLIC ROOM,29.71,236,318,61,4,,L0508,G,,YES,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,L0508,107,60,9,WOOD,,,,,,,,,,,,,,,,
509,DOORWAY,NO,CASEGGIATO DI  DIANA  2,TABERNA,INSIDE,STANDING,PUBLIC ROOM,29.71,TABERNA,STANDING,PUBLIC ROOM,8.62,89,180,60,4,,L0509,G,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,L0509,144,60,11,WOOD,,,,,,,,,,,,,,,,
510,WINDOW,WOLF MOUTH WINDOW,CASEGGIATO DI  DIANA  2,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,37.73,TABERNA,STANDING,PUBLIC ROOM,8.62,44,55,58,4,,,G,,NO,B,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
511,DOORWAY,NO,CASEGGIATO DI  DIANA  2,TABERNA,INSIDE,STANDING,PUBLIC ROOM,8.62,UNDERSTAIR,STANDING,SERVICE ROOM,8.75,76,175,45,4,,,G,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
512,DOORWAY,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,STAIRWAY,PASSING,SERVICE ROOM,8.75,131,227,56,4,,L0512,G,,YES,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,L0512,149,56,9,WOOD,,,,,,,,,,,,,,,,
513,WINDOW,WOLF MOUTH WINDOW,CASEGGIATO DI  DIANA  2,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,37.73,UNDERSTAIR,STANDING,SERVICE ROOM,8.75,43,57,58,4,,,G,,NO,A,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
530,WINDOW,NO,CASEGGIATO DI  DIANA  2,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,25.78,CUBICULUM,STANDING,PRIVATE ROOM,11.4,104,105,58,4,,,1,,NO,n.a.,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
538,WINDOW,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,28.93,93,112,61,4,,,1,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
539,WINDOW,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,32.37,93,112,61,4,,,1,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
540,WINDOW,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,32.37,93,112,61,4,,,1,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
541,WINDOW,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,23.77,93,112,61,4,,,1,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
542,WINDOW,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,28.87,93,112,61,4,,,1,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
543,WINDOW,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,27.93,93,112,61,4,,,1,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
544,WINDOW,NO,CASEGGIATO DI  DIANA  2,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,29.7,93,112,61,4,,,1,,NO,F,CASEGGIATO DI  DIANA  2,CENTRAL COURT APARTMENT,III AD,MIDDLE EMPIRE,OSTIA,BOTH,1751,,,,,,,,,,,,,,,,,,,,,
546,DOORWAY,NO,CASEGGIATO DI  DIANA  3,STREET,OUTSIDE,PASSING,OPEN SPACES,,STAIRWAY,PASSING,SERVICE ROOM,16.47,137,285,56,4,T0546,L0546,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,L0546,155,56,10,WOOD,,,,,T0546,63,152,,LIMESTONE,D,15,0,2,0,NO,NO
547,DOORWAY,NO,CASEGGIATO DI  DIANA  3,STREET,OUTSIDE,PASSING,OPEN SPACES,,ENTRANCE,PASSING,PUBLIC ROOM,22.09,176,304,60,4,T0547,L0547,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,L0547,194,60,12,WOOD,,,,,T0547,65,174,,LIMESTONE,D,15,0,2,0,NO,NO
548,DOORWAY,NO,CASEGGIATO DI  DIANA  3,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,22.09,UNDERSTAIR,STANDING,SERVICE ROOM,16.47,80,189,61,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
549,DOORWAY,NO,CASEGGIATO DI  DIANA  3,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,22.09,CUBICULUM,STANDING,PRIVATE ROOM,6.54,86,180,60,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
550,WINDOW,WOLF MOUTH WINDOW,CASEGGIATO DI  DIANA  3,LATRINA,INSIDE,STANDING,SERVICE ROOM,8.74,CUBICULUM,STANDING,PRIVATE ROOM,6.54,44,94,60,4,,,G,140,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
551,WINDOW,BETWEEN FLATS,CASEGGIATO DI  DIANA  3,SERVICE ROOM,INSIDE,STANDING,SERVICE ROOM,25.78,CUBICULUM,STANDING,PRIVATE ROOM,14.94,103,77,61,4,,L0551,G,127,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,L0551,126,61,6,WOOD,,,,,,,,,,,,,,,,
552,DOORWAY,BETWEEN FLATS,CASEGGIATO DI  DIANA  3,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,11.38,CORRIDOR,PASSING,PUBLIC ROOM,9.8,104,207,61,4,,,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
553,WINDOW,NO,CASEGGIATO DI  DIANA  3,STREET,OUTSIDE,PASSING,OPEN SPACES,,LATRINA,STANDING,SERVICE ROOM,8.74,60,45,63,4,,,G,112,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
554,DOORWAY,NO,CASEGGIATO DI  DIANA  3,ANTICHAMBER,INSIDE,STANDING,PUBLIC ROOM,13.49,LATRINA,STANDING,SERVICE ROOM,8.74,118,290,58,4,T0554,,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,T0554,58,118,,BRICK,C,0,0,0,0,NO,NO
555,DOORWAY,NO,CASEGGIATO DI  DIANA  3,ENTRANCE,INSIDE,PASSING,PUBLIC ROOM,22.09,ANTICHAMBER,STANDING,PUBLIC ROOM,13.49,175,262,60,4,,,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
556,DOORWAY,NO,CASEGGIATO DI  DIANA  3,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,17.36,ANTICHAMBER,STANDING,PUBLIC ROOM,13.49,132,219,62,4,,,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
557,DOORWAY,NO,CASEGGIATO DI  DIANA  3,SERVICE ROOM,INSIDE,STANDING,SERVICE ROOM,25.78,CORRIDOR,PASSING,PUBLIC ROOM,13.66,146,191,60,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
558,WINDOW,NO,CASEGGIATO DI  DIANA  3,SERVICE ROOM,INSIDE,STANDING,SERVICE ROOM,25.78,CORRIDOR,PASSING,PUBLIC ROOM,13.66,148,170,60,4,,,G,87,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
559,WINDOW,NO,CASEGGIATO DI  DIANA  3,STREET,OUTSIDE,PASSING,OPEN SPACES,,SERVICE ROOM,STANDING,SERVICE ROOM,11.21,75,105,60,4,,,G,321,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
560,DOORWAY,NO,CASEGGIATO DI  DIANA  3,COURT,OUTSIDE,STANDING,OPEN SPACES,51.93,CORRIDOR,PASSING,PUBLIC ROOM,13.66,90,450,60,4,,,G,,NO,G,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
561,DOORWAY,BETWEEN FLATS,CASEGGIATO DI  DIANA  3,TABERNA,INSIDE,STANDING,PUBLIC ROOM,27.93,CORRIDOR,PASSING,PUBLIC ROOM,3.18,90,206,108,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
562,DOORWAY,NO,CASEGGIATO DI  DIANA  3,LATRINA,INSIDE,STANDING,SERVICE ROOM,8.75,CORRIDOR,PASSING,PUBLIC ROOM,3.18,110,197,89,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
563,DOORWAY,NO,CASEGGIATO DI  DIANA  3,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,31.29,CORRIDOR,PASSING,PUBLIC ROOM,3.18,53,236,,4,,,G,,NO,B,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
564,WINDOW,NO,CASEGGIATO DI  DIANA  3,COURT,OUTSIDE,STANDING,OPEN SPACES,51.93,CORRIDOR,PASSING,PUBLIC ROOM,31.29,57,69,53,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
565,WINDOW,NO,CASEGGIATO DI  DIANA  3,COURT,OUTSIDE,STANDING,OPEN SPACES,51.93,CORRIDOR,PASSING,PUBLIC ROOM,31.29,58,57,53,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
566,WINDOW,NO,CASEGGIATO DI  DIANA  3,COURT,OUTSIDE,STANDING,OPEN SPACES,51.93,CORRIDOR,PASSING,PUBLIC ROOM,31.29,59,77,53,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
567,DOORWAY,NO,CASEGGIATO DI  DIANA  3,COURT,OUTSIDE,STANDING,OPEN SPACES,51.93,CORRIDOR,PASSING,PUBLIC ROOM,31.29,90,411,60,4,,,G,,NO,G,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
569,WINDOW,WOLF MOUTH WINDOW,CASEGGIATO DI  DIANA  3,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,37.73,UNDERSTAIR,STANDING,SERVICE ROOM,8.75,43,57,58,4,,,G,,NO,A,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
570,DOORWAY,BETWEEN FLATS,CASEGGIATO DI  DIANA  3,LATRINA,INSIDE,STANDING,SERVICE ROOM,8.75,SERVICE ROOM,STANDING,SERVICE ROOM,8.62,76,175,45,4,,L0570,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,L0570,94,45,8,WOOD,,,,,,,,,,,,,,,,
571,WINDOW,NO,CASEGGIATO DI  DIANA  3,COURT,OUTSIDE,STANDING,OPEN SPACES,51.93,CUBICULUM,STANDING,PRIVATE ROOM,24.61,148,140,60,4,,,G,190,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
572,WINDOW,NO,CASEGGIATO DI  DIANA  3,COURT,OUTSIDE,STANDING,OPEN SPACES,51.93,CUBICULUM,STANDING,PRIVATE ROOM,25.02,150,152,60,4,,,G,174,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
573,DOORWAY,NO,CASEGGIATO DI  DIANA  3,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,25.02,CORRIDOR,PASSING,PUBLIC ROOM,17.36,182,208,53,4,,,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
574,DOORWAY,NO,CASEGGIATO DI  DIANA  3,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,25.02,CUBICULUM,STANDING,PRIVATE ROOM,24.61,183,218,56,4,,,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
575,DOORWAY,NO,CASEGGIATO DI  DIANA  3,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,31.29,CUBICULUM,STANDING,PRIVATE ROOM,24.61,187,200,,4,,,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
576,WINDOW,WOLF MOUTH WINDOW,CASEGGIATO DI  DIANA  3,STREET,OUTSIDE,PASSING,OPEN SPACES,,CORRIDOR,PASSING,PUBLIC ROOM,31.29,60,90,63,4,,,G,237,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
577,DOORWAY,NO,CASEGGIATO DI  DIANA  3,CORRIDOR,INSIDE,PASSING,PUBLIC ROOM,31.29,CULT ROOM,STANDING,PRIVATE ROOM,22.77,102,192,60,4,,,G,,NO,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
578,WINDOW,NO,CASEGGIATO DI  DIANA  3,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,46.24,CULT ROOM,STANDING,PRIVATE ROOM,22.77,118,119,59,4,,,G,91,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
579,DOORWAY,NO,CASEGGIATO DI  DIANA  3,CULT ROOM,INSIDE,STANDING,PRIVATE ROOM,23.48,CULT ROOM,STANDING,PRIVATE ROOM,22.77,128,252,60,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
580,WINDOW,NO,CASEGGIATO DI  DIANA  3,CUBICULUM,INSIDE,STANDING,PRIVATE ROOM,23.48,CUBICULUM,STANDING,PRIVATE ROOM,22.77,125,103,60,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
581,DOORWAY,NO,CASEGGIATO DI  DIANA  3,TRICLINIUM,INSIDE,STANDING,PUBLIC ROOM,46.24,CORRIDOR,PASSING,PUBLIC ROOM,31.29,128,322,61,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
582,DOORWAY,NO,CASEGGIATO DI  DIANA  3,STREET,OUTSIDE,PASSING,OPEN SPACES,,STAIRWAY,PASSING,SERVICE ROOM,8.75,131,227,56,4,,L0582,G,,YES,F,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,L0582,149,56,9,WOOD,,,,,,,,,,,,,,,,
598,WINDOW,NO,CASEGGIATO DI  DIANA  3,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,25.78,CUBICULUM,STANDING,PRIVATE ROOM,11.4,104,105,58,4,,,1,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
599,WINDOW,NO,CASEGGIATO DI  DIANA  3,RECEPTION ROOM,INSIDE,STANDING,PUBLIC ROOM,25.78,CUBICULUM,STANDING,PRIVATE ROOM,11.4,104,105,58,4,,,1,,NO,n.a.,CASEGGIATO DI  DIANA  3,CENTRAL COURT APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,1152,,,,,,,,,,,,,,,,,,,,,
607,DOORWAY,NO,CASEGGIATO DI  DIANA  4,STREET,OUTSIDE,PASSING,OPEN SPACES,,TABERNA,STANDING,PUBLIC ROOM,30.74,204,318,51,4,T0607,L0607,G,,YES,F,CASEGGIATO DI  DIANA  4,SHOP APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,90,L0607,254,61,9,WOOD,,,,,T0607,51,204,20,LIMESTONE,F,10,0,0,1,NO,YES
608,DOORWAY,NO,CASEGGIATO DI  DIANA  5,STREET,OUTSIDE,PASSING,OPEN SPACES,,TABERNA,STANDING,PUBLIC ROOM,29.71,236,318,61,4,T0608,L0608,G,,YES,F,CASEGGIATO DI  DIANA  5,SHOP APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,99,L0608,107,60,9,WOOD,,,,,T0608,43,232,18,LIMESTONE,F,75,1,1,0,NO,YES
609,WINDOW,NO,CASEGGIATO DI  DIANA  5,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,29.82,93,112,61,4,,,1,,NO,F,CASEGGIATO DI  DIANA  5,SHOP APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,99,,,,,,,,,,,,,,,,,,,,,
610,DOORWAY,NO,CASEGGIATO DI  DIANA  5,TABERNA,INSIDE,STANDING,PUBLIC ROOM,29.71,TABERNA,STANDING,PUBLIC ROOM,8.62,89,180,60,4,,L0610,G,,NO,F,CASEGGIATO DI  DIANA  5,SHOP APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,99,L0610,144,60,11,WOOD,,,,,,,,,,,,,,,,
612,DOORWAY,BETWEEN FLATS,CASEGGIATO DI  DIANA  5,LATRINA,INSIDE,STANDING,SERVICE ROOM,8.75,SERVICE ROOM,STANDING,SERVICE ROOM,8.62,76,175,45,4,,L0612,G,,NO,F,CASEGGIATO DI  DIANA  5,SHOP APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,99,L0612,94,45,8,WOOD,,,,,,,,,,,,,,,,
613,DOORWAY,BETWEEN FLATS,CASEGGIATO DI  DIANA  6,TABERNA,INSIDE,STANDING,PUBLIC ROOM,27.93,CORRIDOR,PASSING,PUBLIC ROOM,3.18,90,206,108,4,,,G,,NO,n.a.,CASEGGIATO DI  DIANA  6,SHOP APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,86,,,,,,,,,,,,,,,,,,,,,
614,WINDOW,NO,CASEGGIATO DI  DIANA  6,STREET,OUTSIDE,PASSING,OPEN SPACES,,CUBICULUM,STANDING,PRIVATE ROOM,27.93,93,112,61,4,,,1,,NO,F,CASEGGIATO DI  DIANA  6,SHOP APARTMENT,III-IV AD,LATE EMPIRE,OSTIA,BOTH,86,,,,,,,,,,,,,,,,,,,,,
